artist_id,name,popularity,followers
20apXQGKM00jJTvYfyKwlb,Maino,47,196863
78k3njwzksywc3rWTY7ZYN,Easton,47,295
1qAuetfG6mhtDgsVIffWQc,Susan Boyle,47,250488
2tCT4ybLKzhFYsDF6ZOKAY,Rachel Bloom,47,21327
2TnJ7VOpGzjtKUn0ObpEYe,Neon Hitch,47,119757
2eRJjYEaWyGZbOBGYFLBoC,The Ready Set,47,311675
46VWDbmWmzvPBTmkSr25gM,Marsha Ambrosius,47,552086
2PaRhxWFaqCUZybJDDoNrf,Jana Kramer,47,451810
7hmwyQifkGl8GgOMVJZvW0,Angaleena Presley,47,16411
3roqeGESPvLgyx6ZmHQTXY,Greta Svabo Bech,47,12742
4sglKanXuoU0gqGYP3wiNv,Detail,47,2807
2E0WuV49YeVlDWrmLf4jKK,Steve Kazee,47,9791
4TONBKcqVR1LmPdfJxvkMU,Eric Paslay,47,465494
0Cav8jyZKAHMFbAusOmjku,Christina Grimmie,47,467515
23rBupd4zSysh9lAzsSFb0,Madsonik,47,4181
3ntfxXBlYkRROc8NZ2D5ko,Namiko,47,1623
1D1twK512TGf3AzN2ez2ED,Miyagi,47,682
0PDqlUGugF5Jt6DZyATvfz,Betty Wright,47,290690
2NcbLU1bW55eahD0UgD7U3,Brian May,47,383710
65CKKZilbcSKkAPC9a5Mvh,Oumou Sangaré,47,171297
5L8p9kDnX2cgoI8VLUL2p4,BeatKing,47,64539
2eIB6vFotL2su94z3pUC1j,Elvie Shane,47,39026
5ixB75BQR3ADoWQkcHQJTs,Gene Autry,48,71266
7nkr1fevjIVmgx5biwAWVo,Taylour Paige,48,14700
78adFi9EyRkMh3CTIatrV9,Linda Martell,48,11785
5OCZWZ399lBKgxBxE8cjRM,Willie Jones,48,60327
7x6piCyJR9YpMWhTRyHRvJ,Level,48,32642
2tFN9ubMXEhdAQvdQxcsma,Jessica Simpson,48,1303150
48myrQPAhsexXZVSN5YpL6,Len,48,500
36HvjE9pV91jEjO1qBRidS,B.G.,48,657123
51FyBBOW464toW099BsW8z,Tha Eastsidaz,48,608665
0dlwjJe4kg9TgOMN184bJF,Mark Wills,48,335627
7BLOa6FxCbMnowidkQfLIA,Gerald Levert,48,1009236
4zKhX6hYCQPNs406umP9Fx,O-Town,48,343131
4XlcLj6bxCnpBIOHmBpIWP,American Hi-Fi,48,220587
15Dh5PvHQj909E0RgAe0aN,Nivea,48,739782
21ALJSG7U07dShegeJQ2xA,TRUSTcompany,48,149909
3aKCo8gLJfuPYtr88aWKjF,Télépopmusik,48,218724
0un6YenPxWZ2VW4aFGMupM,Floetry,48,743972
3WilJWdCNLSU7fpYjiKb7v,Cassidy,48,651931
6tBnRI3ubWYclKSbGvGtKd,Soulja Slim,48,352635
4tAhhPPEWcszcMjhYROUvx,Lea,48,2703
0PGtMx1bsqoCHCy3MB3gXA,Unk,48,228672
2rQM4vPGbkx25PHapwq61a,Amanda Bynes,48,1074
4SklVMGMsWTq7cJd9MixUx,Markéta Irglová,48,51159
23apFYuBTpFemqLDn8ViLW,Cisco Adler,48,26001
6VWF2yvImHN0qwgLPzeJm1,Sweet Rush,48,496
0zOuQuYGGcrtDYYy3YFDMr,F.L.Y. (Fast Life Yungstaz),48,12188
0AuZVHIr5WSEBbBLZwWwWc,Charice,48,189631
5MAp6rMiUJjRLXMWtArXRS,Dorrough Music,48,75566
2U6gqwyl9F33YxawnFrZG7,Will Young,48,372502
7hlcwaLWsbcwOkPtdxRoCa,ROME,48,11669
0Bvs8yPjrQSbmVIRqSg1Sp,Thompson Square,48,461184
1iLuTmIgxCEiEllDSWkeIy,Ronnie Dunn,48,180026
79DOwuMzV2h4es3em0t002,Eric Turner,48,8964
6UpFUXmXvDV7Qj1SPymamh,Charlie Daniels,48,473021
3ppkM4QtM781APpaX7H9t7,Dia Frampton,48,45082
7Kp7SzuRuNiPFCy7JIwnLx,Ca$h Out,48,510606
5XJdV8h0NLbf3CZdfwX3lg,Lord Flacko,48,1911
18AOdS1Qw4XXnQSiPJQr1B,Mack Maine,48,4662
3vHV92ecrylnUHDM4d2MtC,Tyler Farr,48,742867
16rJDrSGCHMXjPUuKwQcvp,Lea Michele,48,450625
1bpzpALZwOoKXzwMg2i8WB,Dirty South,48,220518
4JbmXqez7WvTggoxn3UpVT,Ghost Town DJs,48,39282
4fLF7NyMYLaMxUmZCSp5ex,Johnny Yukon,48,77344
5sQqZtsAbXAoAnvA8iN9kN,High Valley,48,150774
0vaKiuLwFJLVU664A8GTjE,Jace,48,7817
5KYEMMz9O9iLIESifKAEOp,WhoHeem,48,42514
0FTkvpgQfrCz3ku0oSbrYU,Los 50 De Joselito,48,146728
120Hnh6hOWiIpfL4WDo7nm,Jussie Smollett,49,56799
6YM5gRpMJkP0kUWRcvlHT3,Brittney Spencer,49,36768
26VEPCGAYB9OClQodb0OR1,Tiera Kennedy,49,21300
2IBPIcSkvQZyoaVfoyZKE8,Guy,49,753503
6I6t21SFbxZ7RbQgD5dN7U,Carl Thomas,49,688386
306JHpIRGVaQd6OltnOzUO,Nine Days,49,101396
6otgz5gkB40UnWFwTy0VDh,Madison Avenue,49,27038
7vFpNLbCXbBFs4kFBUlkSl,Zombie Nation,49,44398
0HLOP0AdsaWe5Pt5TNueGC,Terri Clark,49,559349
5cYLUzoshWfZP3MxdYHRhg,The Valdons,49,10658
2VX0o9LDIVmKIgpnwdJpOJ,Erick Sermon,49,238361
27IuDZNaLuEtupD8QZftiZ,Ian van Dahl,49,69724
3q7isf09BuwXLyR2khBs60,Khia,49,238519
7k5N7JJKEPUPQfK8whGITe,Ali,49,2395
5AlIxbb8HarTSm2tdA5F0x,Angela McCluskey,49,16676
1goOx6gnQdUllLfSMsL4Rt,Marques Houston,49,863716
4yiXkMbxDIZ3jgEG89NSC1,Wynonna,49,538133
2OqENqJFXPORP4BUGnu2Qq,Youngbloodz,49,601919
1ZTCpKWDwHhbjhkdHhvTm8,Tina Arena,49,167651
4hqDqHtBlgxXpLXVYf7c8L,Ashlee Simpson,49,978944
0VKTLKamj4IH8OfQbUL0kq,Dem Franchize Boyz,49,485955
30I8GIK3UqVyAg58557mdJ,Jack Joseph Puig,49,900
6wdvERzX4CUCOXu6hSS95x,Natalia Kills,49,354384
33C3ByGk9NCrjTIXr6npqf,Lyfe Jennings,49,1186059
3EtuDyQhDQYISGg1DU5qZj,Mr. Collipark,49,3103
69Etpls5a2aATUkB6NInTY,Neal McCoy,49,467702
14J79DfdiKcztA7WrrpqIP,NITTI,49,905
4ntkql3f3ect7NDRUJ7aAY,The Cheetah Girls,49,851591
5GuEFqVXxQsqJtjGqoFWvf,Corbin Bleu,49,531904
0BrPKSAeplwezYR1T2DF9s,Yung Berg,49,54394
5qK5bOC6wLtuLhG5KvU17c,Lil Mama,49,96132
0T5OJgMVjKIX3b3W3ekqOl,Rocko,49,538814
6dROiL44pIQZVNZ6Bc0OJO,Pleasure P,49,1276738
1ZKqrja0WvbSssYNFO3lzs,New Boyz,49,404539
43jdbuMS6AWyAgcG2I8Lmy,Lul Tys,49,59748
2PCUhxD40qlMqsKHjTZD2e,Parachute,49,640525
1S9WGrK7SZfXXQtHBYzDle,Sammy Adams,49,162094
0RKP52f5PNDCRZ9Luq2Sr7,Jerrod Niemann,49,474285
40giwFcTQtv9ezxW8yqxJU,Chiddy Bang,49,360510
1HvYwEbfOUhm2F4g9nH0vP,Joey Galaxy,49,1156
5NjUjtjtkzZqRuWFdspT1K,King Chip,49,22747
5Z2NUZiY3FA00HKu5WTMhA,Mary Lambert,49,109519
0H0OkFxp022WOyKlt3HmlA,LOLO,49,35212
1aZENDSuD4XXPlue0RJwSj,Jason Evigan,49,7765
0dvKgSdNB2U1gfp6ZcekYi,Frankie Ballard,49,349176
4Q3f2YYH4gQxWFS3WY5G3j,Soko,49,283296
716ZwtZBmwROBXcFmCzfdM,Andrew McMahon in the Wilderness,49,197303
2PU4qFehXQF7WnlFsJpBiJ,Raury,49,203190
2J0JN7EFN10G1Tty6hX0AN,DJ ESCO,49,295607
1qSJaftSab2kTTsj7fLxvM,DJ SpinKing,49,11823
3Fdm9TFJQCLmC3AWMuGExi,Ugly God,49,2053630
0KMLfCXYb3Dhf1hLpu8cVd,Midnight Star,49,474289
41I5xI04kixwmonDBl0Sda,King Combs,49,106681
2SXhbucehn00OBVKhzxDyM,Erica Banks,49,186379
0dvFTsuG02c4cRbcSQ8zE6,Yak Gotti,49,51729
7s3eCGNZMrwUQraXlocCBv,Bizzy Banks,49,189356
0MHgLfmQdutffmvWe5XBTN,Burl Ives,50,101530
6Lt6KFXX3P0v6vfrynQAMo,Beth Gibbons,50,163843
67RWyN1fDOu7WuSTIi5hE7,Shaquille O'Neal,50,112830
3Idu5nTg2S3wrYwVkPqiwa,chriseanrock,50,168060
4jpqm8g4We93Uk6M9M4FDh,Reyna Roberts,50,42762
1MT1Wz4G9Z9EVOg4L5zZMS,Tamar Braxton,50,1256558
49FeZO3eSrJs7oH7lYLU1r,Kelly Price,50,1039674
1eNxt1JI2Bgjl8bPDQ5sG8,Dan Tyminski,50,48540
1zhIzONVRlTfD1VQRauHMl,Chris Cagle,50,886668
2t9efDsc10DtZpi4LP3BJJ,Fragma,50,62608
0SWtMcmZLgP04Kj5x0eCxa,Azul Azul,50,32550
5CSbKdrAQne1Jaen7pMkPF,Pilar Montenegro,50,233422
6EjZmcZTs67OVOG511gGn3,Freekey Zeekey,50,1167
02ehFoytLUjat0JMYpYsml,Toya,50,234
2X1VgNqQOiSbkyel3a9rjK,Lady Saw,50,203614
1SAugjIcuwNPKS4urSB7A6,Joe Budden,50,475693
0Gw3a3BkWLwsMLFbOBmo6Q,Cold,50,465563
3LC8PXXgk7YtAIobtjSdNi,The Ataris,50,260687
4aSEmLLxLX9wR5aLMllOKj,Los Lonely Boys,50,94338
56OMwqr8qaLIRH4ZrvvdXq,Dilated Peoples,50,219136
5A7d4sfe5ZY1RRf90zlUeo,Crime Mob,50,447967
60TYV12IFUaDfnUA0S67zb,Rupee,50,50731
01lz5VBfkMFDteSA9pKJuP,The Click Five,50,249686
01ZpL2TZ4QxYNDLc70RIiT,Ali & Gipp,50,9844
5oWOx0BBDSMoFB8JDrjQre,Katharine McPhee,50,213089
7gkRNHOOt7QfhhXf0rEnmj,44,50,449977
0LthCv77K8NqLKr8B6266a,Freak Nasty,50,47257
0HnvwS4WOXhjvKwQRceHMe,Elijah Kelley,50,18737
49mHZzhcsoQB1JXWv8Q9gU,V.I.C.,50,129835
7omzannyG2lfDqP5xyZo34,Joshua Radin,50,374008
7EIbKyiLnEJ1Y074UIUyZJ,Peter Hollens,50,308954
4nmrm4zpgJ0RC6aZRSUEjF,Wynter Gordon,50,60295
4DZGvSv2oMkBUnPz67E6z6,David Nail,50,387256
4O2YL4ygn6eTBC0w1hyWUM,Melanie Fiona,50,869763
6W1BHDF0T4a4KYcSwzD586,k.d. lang,50,401900
1NU9Em6e8dDo36Js6nEo3t,A Rocket To The Moon,50,438812
4yt2wdqvcHygghx9iNUb6i,DJ Frank E,50,1774
7tkwiWhGKSuQV8LwPWceWN,Craig Campbell,50,330077
2r8r62VGJKGi463aH1HJUZ,Kirko Bangz,50,709419
4M0DLz8te9Q1lNIXBBwvfG,Karmin,50,508468
2NvmDZar6FF2CICK1yBS4I,Nashville Cast,50,169547
4e7qJTThm5uI3CplqZObfT,Birdy Nam Nam,50,123892
2lEOFtf3cCyzomQcMHJGfZ,Ylvis,50,171199
2retT7MFwHDVTeGKDdybEx,K. Michelle,50,1763792
3CneYb5exy4KOtvCCrozDD,Kristen Anderson-Lopez,50,19107
3zUCHzvbTmCOZoY750yHPB,Robert Lopez,50,4028
253mZZhgkLOjbAuogZiNbc,Remo the Hitmaker,50,2180
2qdONMCoDngQk0eV4Avs1i,Natalie La Rose,50,112421
4tMJliVd96wXoMVNdcOBHp,Verdine White,50,3221
6QeZTS8BrU3r2TYJdA68j9,Grandmaster Caz,50,25507
7gWumE1wMALHXANLSIt054,Dreezy,50,717114
3jHBxvZ9gbBkZ17wKUqVsO,Kent Jones,50,114852
37Qsf5KCKljH7mL134xp4k,Saudi,50,84634
41klVmDluQZmGGqoidNfbe,Blac Youngsta,50,1651547
6r2niOTnexy9xss5g8GWXH,Yasiin Bey,50,29910
61qMnYXa1GxSBoV3IiYKjZ,Yung Pinch,50,524784
07V3atNq2TyPNDYmzp6Dyy,Reese LAFLARE,50,93356
30C5wgn4celhRP3Tytv7R6,Mez,50,18885
3XV0lFzNs8BCTwhJTcMiBr,Blue Ivy,50,25325
5Nf5yishRW9Ye174sJISkg,London On Da Track,50,73023
5noIMRg61zRD7KhynZLmFX,Kenny Muney,50,74706
0gSAxSvAApQc71cTpoXDFu,Tenille Arts,50,94627
6bS1ddLkqrK5Jl6GyKK4j2,OG Bobby Billions,50,13385
6jeg7JBX9J9097esK752iR,Smiley,50,43114
3zpKjsMg2gw1St5WcWoUJN,EPMD,50,410427
4sTH4GWWUdEvvkiVgn03D0,Drew Jacobs,50,111300
0HS96tPggl2nwiz3gNWWI5,Mitchell Ayres & His Orchestra,51,1126
6ghiFYcwn2Vzl6K50U0UPz,Michael Ray,51,505835
2PsjBHyb950JI7BHXY10TD,Cool & Dre,51,5540
1SIw8nXWjvAKeb6Dhh85cz,Sam Dew,51,18009
3FBEsNyIwRnOHOf1Rv3SLa,Superstar Pride,51,70130
5R1cUyk9ysrruOo4ErpGjg,LU KALA,51,51038
5lbW0rNhFyCiSlClBMYbki,Yung Miami,51,99218
12xc327EsVjOW5LepkAus5,NoLongerNull,51,13771
27R1aBy7FfkYevfYen4sMp,George Birge,51,36830
6dQgkiJm1fRkcqKOvPzysr,Brownstone,51,466991
601893mmW5hl1FBOykWZHG,Deborah Cox,51,880012
2I1bnmb9VQEQGKHxvr0gSf,Da Brat,51,589226
1QPZhx0asYTBxD5RDqfU49,Black Rob,51,214282
4AwLiAGc1rRLrCepj5rdTI,Collin Raye,51,488101
7m60UAnbgFFNuJbmS6OxTk,Sister Hazel,51,346773
67FFKYikvTlvsPNk4NPOYJ,Baha Men,51,56279
5z2cHsOmmmWcAPNG1oEhw0,Xscape,51,1603165
4XwKU420OWVk38vz1KvH3M,Aaron Tippin,51,631653
3tCxM1rTj2qUXsiQZxvt2I,Nappy Roots,51,234088
21gGD9dUby5ls0belA1wqZ,H-Town,51,901454
6g0Wah2YFtb1rFgKhUktlo,Raphael Saadiq,51,555482
5mNloTgSaf5qCyk48t9NSP,Josey Scott,51,2096
5MO2kbaGGA2a8kL4c9qqHq,Paul Oakenfold,51,215323
7jFaoqWPhYLrKzjzlpXmUO,David Banner,51,848284
1IO0GVa1xjkFMXsg66FiE9,Lumidee,51,157026
06JH3wcXkJg7eoxZVMO1UX,T.O.K,51,189145
2KNDYRKdCzuKzCCUyjAcF4,NB Ridaz,51,342846
55tif8708yyDQlSjh3Trdu,Ben Folds,51,309470
75U40yZLLPglFgXbDVnmVs,The Mars Volta,51,673313
2bcrMsFlF632EQ6VZERWFu,The Bravery,51,259911
0Ybn7NBu1okFzrFdrhzZs4,Lucas Grabeel,51,54356
0DRTDBGl9fBAzVdF1IFA75,Johnta Austin,51,10887
1YMvmHRTq8YdlABZk6C8av,Trill Family,51,11028
2l6Z31DakUv5Gl9yQPbLEl,Foxx,51,163896
0bOlhT8OcoC1lCpN69NcFP,Kat Deluna,51,765534
0lax1ZgWclW6mZFaGu27MM,Cupid,51,44059
1BQaZSq1KsLOZGzjG5QxRC,Enur,51,16182
1SCWcYnoEh1978ycTDhZoW,Alvin & The Chipmunks,51,244291
32aFdXARUiqP81SXqIPD4w,Yael Naim,51,167757
2wvUfjKGoXvcnDHq7GgMOa,The Ting Tings,51,410370
2oBWpcv8MNPflTzyxZ8zVU,Fred Riesterer,51,334
2G6E8Q9UTzDIhoawhJm33M,Ray Benson,51,3190
4MSMDY0ClgWqXApU53I1L1,Matt and Kim,51,391990
4x3CdMQ3YjnPn4Evhyni5y,Kierra Sheard,51,338861
481VlDdXZAIRxnHyywNbXn,Leighton Meester,51,117370
712ZtYak5pWK9RJjcyxdKl,Kenan Thompson,51,1466
4gOUlzoljp2awye30QKLJL,LeGrand,51,57005
37BiX28I6pF104F92U1hDP,Ashley Monroe,51,152862
3NKVm2Jedcf6ibJr6pMUVx,Jayda G,51,93414
6BXionV4R0BunrFpSwIMUK,Britt Nicole,51,373212
28KOnhhvUnyvgRNXEQ41WL,Hollis,51,5448
4xQ2BGOBUXgjxO2PAhrIyS,Ayah Marar,51,8517
3oCIYpmkFw8KGWwMNPKgXh,Jennifer Lawrence,51,30905
7juKTDFlPesGeWQ1GmjmOv,Silentó,51,223230
5WRElKaZsn1tGnrgmJVAeO,Cam,51,288336
3NoeRIxHApi6qe4yan2Vnn,Eric Nally,51,10999
2RWMTZ0AXNLBbTT2Evtbdj,Arrow Benjamin,51,7012
65rDIPdQD7ijLSOq32cMXo,TK Kravitz,51,248201
5U1eJDpMKZiQustw16e0g2,Wasiu,51,12459
7EekKnlf2HwNaLLpL9Cpgy,Matt Stell,51,75608
028lPW2NdWHdSPCkRkcyhd,Ant Clemons,51,42019
5XmuuM2C6t4HSPa3FSuU3h,WanMor,51,20432
1OB278sOZVSFx5vXqYha83,J. Rey Soul,51,8892
15ZjD8Gus20Miqw3fdOaXX,Stunna Gambino,51,119573
71szvmFWd7TUa7b6XmXj9k,Emmy Meli,52,177367
1Z25ZlGHqqlr3o1UGQOfNn,JNR CHOI,52,71613
5pR1zWq3UPsOpW1pTWayLf,Hitkidd,52,48978
2s4tjL6W3qrblOe0raIzwJ,Yoko Ono,52,138801
2Ggj5XNlIb4Lnbqe307FyB,Lola Brooke,52,266024
2i9uaNzfUtuApAjEf1omV8,Wet,52,261930
6maPmKkdwM4eyhz5O4lbkP,Nonna,52,9121
08qaG5crPMPF7i0h2wORk5,Drew Baldridge,52,108653
5h6zIU8cm6UzAaHsjXmNKl,Ms. Toi,52,2980
0tCtGc5vt29zFZp6KXzN50,Beanie Sigel,52,681446
5xtqw2B8z8JGfDYi2eAZHI,Sonique,52,71280
6Hizgjo92FnMp8wGaRUNTn,Vertical Horizon,52,442489
4jWGfUCFeTu5e0wprRhHXR,Big Tymers,52,636914
47opbYEKDjXnRk9uLscp11,Yolanda Adams,52,777611
4eAOcbAXIF4BmbN6E1QIlw,Christina Milian,52,1392345
6SFUC6ORDCIBqPssCBpeHT,Patty Loveless,52,453455
3ot6fEzKvRrCnWy5BWlnxU,Vita,52,2525
7AdaaN0SN1NF24cTg9RPga,Sarah Stiles,52,4208
2J257euzcjnDLipsyJH3F2,Clipse,52,400895
5SWX583ExJOL7cv8572Crs,Yanou,52,4352
0qziYi2GvPoLPnchRMQdxk,I-20,52,20191
3kc5AFnL1TQQdNaMdSW2UO,Wayne Wonder,52,226334
1y20PpXw0yeuJ1avCD0Ob9,Eamon,52,75684
61UT1Zj9dFgPAjZfwnsqsb,Teena Marie,52,635638
3rTRHzFfbTk5GL3LpYZGHR,Maria Mena,52,219355
1OxJzMLmR9l5zPLap9OxuO,Rose Royce,52,477096
0ekbDNE2eOq8QiaXM34wer,Howie Day,52,334421
6emHCSoB4tJxTVXakbrpPz,Karen O,52,184347
4AllEJE7mVkhhyUV6DjqPz,D4L,52,336983
7tT5h21rKj9yFfQuqBYLqT,Trick Trick,52,300068
2ddxtfC0oS8LoktXUHE7YL,Ashley Tisdale,52,1346277
4IQxLwHL2e8JRPQ1kbMuwi,Caius,52,11615
1Rv4Ogfu7pg6QMo09XWtWK,Lamari,52,13189
1grI9x4Uzos1Asx8JmRW6T,Lil' Keke,52,369884
7G6hXrjGpi6I7waNl4wxAk,J. Holiday,52,1614123
3Y365ZqTf6fJ4ZcRnLKPGt,Gorilla Zoe,52,880811
03ilIKH0i08IxmjKcn63ne,Drake Bell,52,419087
1qh1aHXy7LRcb7eyriuJTS,Rehab,52,339153
01Ppu7N8uYJI8SAONo2YZA,Melissa Etheridge,52,500068
4NGiEU3Pkd8ASRyQR30jcA,Matt Nathanson,52,373625
2NkpmkcWNxbWydBaETRfqT,Adam Gontier,52,33673
533HtQP5btWIZcKlHJtEWK,Christopher Wilde,52,214359
1EeArivTpzLNCqubV95255,Cali Swag District,52,94434
0V8tQXWkKPD5SxsB2moGew,The Gregory Brothers,52,157234
6OkVmXCnj1BPjTf5aihiwt,DCup,52,9363
2QYEvpsWUOjqaYuxDPTCmV,Diddy - Dirty Money,52,123080
3nQ59hkeciYoR6RreQL4Rv,Darren Criss,52,127036
0q8J3Yj810t5cpAYEJ7gxt,Duck Sauce,52,119574
4fQHCuys7JZvaQzRvB1kPR,Ghost Loft,52,51853
53M4Iv2RkzzxFFvW2B1jhC,Breathe Carolina,52,351428
3d2pb1dHTm8b61zAGVUVvO,Mick Jagger,52,740236
7ahuvq1mbb4idwG1iJbSFG,Cassadee Pope,52,258908
1T81IFRFywCJW0SNWMv3T1,The Treblemakers,52,62164
25fqWEebq6PoiGQIHIrdtv,Baauer,52,195813
5iqStkZi6QmG8sgQZQrfGN,Danielle Bradbery,52,321483
5dMnvpYEfXvSexjwnSRH5n,RaeLynn,52,493281
1Zatb2YN4erBOoSivOXc0o,O.T. Genasis,52,1058695
4EMtGVFvfCSrEmWaGV0roE,Theophilus London,52,161265
03qM4LmPCrR7CuHTE0WAIW,Koryn Hawthorne,52,213424
0AWhixY9hX7LEPyPMjh4O0,Grandmaster Melle Mel,52,71672
2RE8NwNxsOyuNZDD0jRxHP,Kool Moe Dee,52,260479
46GXASE9LHzyssNqKOInUu,Dawin,52,219252
4sTFGCigAQIUiEy8wSSQNF,Granger Smith,52,434216
4R529xQ7WQfRpSEXaHFbRg,InfaRed,52,1578
3XVpDdKav6C6zwlDXPhMEO,Kamaiyah,52,184186
4JNfz6aO9ZFz0gp5GY88am,Hey Violet,52,1072108
4YLQaW1UU3mrVetC8gNkg5,3LAU,52,336295
3J0BpFVUc9LeOIVeN5uNhU,Lauren Jauregui,52,1277665
6fzQ81ouajOEFqCIB9VwrS,Morgan Evans,52,193407
7kwCkEJ384PWm0UQW3hxjS,Yella Beezy,52,1540696
4cmA2QDPdzh8W2ytpyUGes,Young Scooter,52,567855
1bPS827zEKbtWhNcWUMTpO,Tay B,52,42181
1riHqX633Kup3mJAw8WR8p,Kenny Wayne Shepherd,52,342892
6CegFHnUqJcOBipgphZ2CJ,Travis Denning,52,76501
0UcXjTpzt0DmIwPSNwlJfF,jetsonmade,52,30890
5yN0nwLpUCaZ2gr67bndCN,Amanda Shires,52,56632
3Y2MLcrD3ZQXRXmtn4fZQx,SpotemGottem,52,623661
1AwO9pWEBSBoWdEZu28XDC,Eartha Kitt,53,187921
7jLpPyJ5gQxCvwiBsUfFu6,4*TOWN (From Disney and Pixar’s Turning Red),53,283638
10WKlp1bjWxC1IWbpX4Q6l,Topher Ngo,53,3373
0wSCwQI0t7XUj0zdGO25PZ,Grayson Villanueva,53,3173
6ykgQbKcZFy5qoKBU4YiWj,Dougie B,53,187496
3rO1KMi81CCLjSjkImNtrA,CMG The Label,53,12537
5YlfEcVGygV1M3jH9GxkU7,Doodie Lo,53,82214
3JBmecDGXTll46ygrnGTM6,Allison Russell,53,104035
3ZooCJzNMTLpmJaIRUEorI,Young Dro,53,846683
2hWr3AjjKOCVmWcwvuT4uM,Angie Stone,53,670901
0A7g2YbCA9FlyZvAG6VmKP,The LOX,53,566257
4gpDA7R5796e6zbvZxGNga,Shawnna,53,152975
6xs3t4VrfszbO3YJg2wLPa,Fred Durst,53,13220
3SRJWVa6lZnqRHOyAHmDrX,Jon B.,53,1279173
5wBDD4FNJvob5fAGkAIQ92,Lil' Mo,53,333549
4Eqd24yS5YcxI8b6Xfuwr8,Eve 6,53,449709
73r19TWxqEnnFf6O1u1e92,Caramella Girls,53,89763
2Jwr7hGoSNK3S3QBxh3T0z,Freeway,53,294509
396Kh0m4wGUvcMUULw71yi,Zapp,53,574789
6W9RUw7xnNRYtgh8dimg7L,Ronald Isley,53,202748
6NOvBZrkd83MSD51xkq4on,Elephant Man,53,376318
5einkgXXrjhfYCyac1FANB,Lil Scrappy,53,796050
3cbRMYnjXAwJYNzxy291JY,Jabba,53,590
2BvzbqWWwLN11XGBYgDZzx,Terror Squad,53,250391
0ty0xha1dbprYIUAQufkFn,Patti LaBelle,53,1018836
5WooWF4HvIcgW0BDA2VBPN,Gemstar,53,1639
1f2e3RQf7LHOum8NU61q0R,Kem,53,863850
7B7TGqQe7QTVm2U6q8jzk1,Lil Rob,53,490899
0f3PsS9IQ6whvNMFFKnpjl,"Choir of King's College, Cambridge",53,79718
6AMa1VFQ7qCi61tCRtVWXe,Jim Jones,53,715420
72R3RMGmSmzG57R7OUaDaN,Toby Love,53,685151
3PDMMt0Ip2WHysoAOEAdBq,Ca$his,53,75424
73O5T44Ui5WqxtW6S5JENA,Natasja,53,55643
4PpmBoqphQusNFsxuVKb6j,Paula Abdul,53,1152526
3Caot8EtHX6wLpNF2wRzS0,Glen Hansard,53,346672
6f0hUHWLOCxCSDQMtdVAS7,Shwayze,53,185567
0v2Y5jwtcv8LiWNTRls1KM,Ester Dean,53,56431
5wPHD9nWphKcikUhKUzIdY,RudyWade,53,44678
4KkHjCe8ouh8C2P9LPoD4F,Yolanda Be Cool,53,52518
4pzAvicKWenQtv9zIQim47,Rock Mafia,53,58532
3dctbbXhrRgigX1icexnws,Adam Hicks,53,49498
0m2Wc2gfNUWaAuBK7URPIJ,Bono,53,60018
2wSgVsgLUZeDJwoLcPO7ny,Pistol Annies,53,633128
5IcGbIAgdns0R5EJKHMjCQ,LOCASH,53,370305
0nIyPY7J7G68WgQEOLHn0x,Anne Hathaway,53,63754
3Yl4nkmEa8BSuGWbwhdLDq,G.R.L.,53,413736
2FsZnS8gQ8jG1HGnPYNlm9,Jamie N Commons,53,86367
7EjxNoVjXo7gL73F2EdXVA,Empire Cast,53,571087
5v7efr4mqt3RQxkT0Mmh5g,Faydee,53,167329
5nlhxXs2Lgr8nH98jC26pw,Costi,53,32547
4TsHKU8l8Wq7n7OPVikirn,Jidenna,53,374412
5Z5jUyiNvFaqp0EVyLNf0p,Futuristic,53,518027
7xEFii6utZmQ61kX59HmLH,FRENSHIP,53,192549
2lRH2dgU5Kk4Bc5phmII4T,LANCO,53,388056
2TImI3DW7o5MdRXJs4D37h,SOB X RBE,53,578521
4qDGDPGMIJuIvPfUGe0Ngg,Cutty Ranks,53,107096
4fpTMHe34LC5t3h5ztK8qu,The Carters,53,1622111
2X97ZAqRKRMYFIDqtvGgGc,Silk City,53,81675
0NcPKaSNIHAM2RfioH9vMT,Guapdad 4000,53,121526
2c9O21YLFy4tFI9zCVhbFg,Sunday Service Choir,53,183120
6LXRvV2OAtXF7685fzh3mj,Rowdy Rebel,53,168752
521qvhdobR0GzhvU6TFw76,Tritonal,53,231809
38EmEgXkgK51MT2tPY0EoC,Bobby Helms,54,47905
147nKr9upHZSSxqCzh9j7c,Jimmie Allen,54,263344
7lDVEkjIURPMyUYwoQRrpw,Ryan Hurd,54,258657
0qpMYTgbXRi1ZcX6vend3T,Jack Black,54,220914
7FvQR6QFfXmW18dyMqnHvv,Tommy Newport,54,62371
01WjpKiWVNurV5hjIadB8C,Filter,54,547270
4MT97VeycuegSicrrphisJ,Mint Condition,54,778165
30TrHDLNCKQVTYWOn9QqOC,Beth Hart,54,429335
12Kgt2eahvxNWhD5PnSUde,Mary Mary,54,652139
1qyAl8T6GTcaOViaI7fs1j,Son By Four,54,149051
4PrinKSrmILmo0kERG0Ogn,Trina,54,1119728
7qvsLYsYP0MHD7jkdv6DAG,Sara Evans,54,1148978
7zICaxnDB9ZprDSiFpvbbW,Master P,54,1065527
0PEfbjTw85CAN5G0lz9n3p,Pete Konemann,54,1586
