track_id,name,duration_ms,release_date,album_type,explicit
0KSpHNE0VOgOh9esiCb0ut,Alive,203693,2018-03-29,compilation,False
09mEdoA6zrmBPgTEN5qXmN,Call Out My Name,228373,2018-03-30,album,False
4ppTAJUbNXELZcoUaL90wo,Try Me,221106,2018-03-30,album,False
1cKHdTo9u0ZymJdPGSh6nq,I Was Never There,241066,2018-03-30,album,False
79qxwHypONUt3AFq0WPpT9,Rainbow,214293,2018-03-30,album,False
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),214846,2018-04-06,single,False
212BpQ14gz23ewVKFydbVN,Everything's Gonna Be Alright,229573,2018-04-06,album,False
372wJojAAKIZ1cTZAllMGr,Doomsday Clock,315287,2018-04-11,single,False
2TXtN9MoV308Y0z1HvyTfV,You Make It Easy,193226,2018-04-13,album,False
4ERE39Qs60GxA6gUuGhQz6,Drowns The Whiskey (feat. Miranda Lambert),202066,2018-04-13,album,False
6ozPVrrStfjZMlg6bnLegx,Girl Like You,193066,2018-04-13,album,False
0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),200185,2018-04-19,single,False
1t34UsQ634a233qysq6D6L,Female,195316,2018-04-27,album,False
2RfYofkWwN77WJjR1rpena,Up Down (feat. Florida Georgia Line),197253,2018-04-27,album,False
3fpVWegR6YOS1Yk5HSMYIq,Paranoid,221786,2018-04-27,album,False
1ZemPoaj7LBj1RAQrb89EC,Blame It On Me,261799,2018-04-27,album,False
0R6Jlsq25eZB3Wftpxi3oF,Jonestown (Interlude),112013,2018-04-27,album,False
4pWb8UZ6IPVJA3CPjCNgzq,Coming Home,213938,2018-04-27,album,False
57TEkZN3f84tFJFHFrD4pO,Whiskey Glasses,234346,2018-04-27,album,False
0WiyWiJDkNCyGNqkv7NByy,Chasin' You,205453,2018-04-27,album,False
39sDitIeCMrVX2QyXHY46t,Blue Hair,217000,2018-05-08,album,False
5cF0dROlMOK5uNZtivgu50,Attention,208786,2018-05-11,album,False
6wmAHw1szh5RCKSRjiXhPe,How Long,200853,2018-05-11,album,False
5d8Wq39QLT6OQWsY9paz5n,Zombie,254805,2018-05-11,album,False
1lsBTdE6MGsKeZCD6llNu7,Done for Me (feat. Kehlani),180493,2018-05-11,album,False
6qNALlmZa1ESnCxJmXE1K9,The Way I Am,186080,2018-05-11,album,False
5eFfsbjSouG8qOpg9ZqDl6,Downtown's Dead,213986,2018-05-16,single,False
79Mjfhh393dZdAsTvUFDR6,Don't Go Breaking My Heart,215724,2018-05-17,single,False
22mQXNE0nCuWq4yOwcadIn,Dinero,213750,2018-05-17,single,False
1RouRzlg8OKFeqc6LvdxmB,Felices los 4,230000,2018-05-18,album,False
5cepAtqnEQ6yVG6088zMMu,Corazón (feat. Nego do Borel),184720,2018-05-18,album,False
514rhnksEwHUh6LxXsQ4Y9,Back To You,210240,2018-05-18,compilation,False
6m1TWFMeon7ai9XLOzdbiR,FAKE LOVE,242333,2018-05-18,album,False
6XlSyYFTU1nodeWwwzVgTV,Sangria Wine,202853,2018-05-18,single,False
2QZ7WLBE8h2y1Y5Fb8RYbH,In My Blood,211360,2018-05-25,album,False
1h0yImRPIVAjhhHeNVlTuC,Youth (feat. Khalid),190866,2018-05-25,album,False
6uVzeU47Qzg0rrMneP5BNg,Love Ain't,186118,2018-05-25,single,False
0EcQcdcbQeVJn9fknj44Be,I Like Me Better,197436,2018-05-31,album,False
2rxQMGVafnNaRaXlRMWPde,Beautiful Crazy,193200,2018-06-01,album,False
6ojicjDYUUoeE1tdSvfFo4,Must've Never Met You,198880,2018-06-01,album,False
698eQRku24PIYPQPHItKlA,She Got the Best of Me,183160,2018-06-01,album,False
2TLDilmv1UmRTfyb7f2Hrx,One That Got Away,218733,2018-06-01,album,False
4lFfMRH0YH4pW5gczTDbNC,Medicine,219135,2018-06-08,single,False
3nBXOlFTADNvG9nkqy2O2W,"Woman, Amen",179826,2018-06-08,album,False
7fRruZ12gXGwBs0zXQ6e5V,Babe,215106,2018-06-08,album,False
4a1oIihVt6xSnDRpgX387M,Burning Man,238493,2018-06-08,album,False
54K7AZoGpQklpygKrxZlKN,Living,222146,2018-06-08,album,False
1nueTG77MzNkJTKQ0ZdGzT,Don't Wanna Know (feat. Kendrick Lamar),214265,2018-06-15,album,False
2j5hsQvApottzvTn4pFJWF,What Lovers Do (feat. SZA),199849,2018-06-15,album,False
6AvfZXpbb6r35DfF7gHPRq,Wait,190642,2018-06-15,album,False
2iUXsYOEPhVqEBwsqP70rE,Youngblood,203417,2018-06-15,album,False
4lQsB3ERTWSNaAN1IkuNRl,DDU-DU DDU-DU,211350,2018-06-15,single,False
0WVAQaxrT0wsGEG4BCVSn2,Born To Be Yours,193320,2018-06-15,single,False
3nc420PXjTdBV5TN0gCFkS,Ocean (feat. Khalid),216419,2018-06-15,single,False
7zmleW3XZx0uUsL2CkFuDe,SUMMER,285200,2018-06-15,album,False
0STK94RxUulYqWzwFlyAb5,Sober,197893,2018-06-21,single,False
2jB9QaPJyVdz2Q0Va8rrnU,I Got You,191786,2018-06-22,album,False
4e4fqjx0Izh4svvTef1z7e,Meant to Be (feat. Florida Georgia Line),164205,2018-06-22,album,False
42fw0rxRO2xbesF6mJfd4Y,Tequila,196746,2018-06-22,album,False
76vMKwFtdDDCLcM6zXybjB,Say Amen (Saturday Night),189186,2018-06-22,album,False
1rqqCSm0Qe4I9rUvWncaom,High Hopes,190946,2018-06-22,album,False
04ZTP5KsCypmtCmQg5tH9R,I'm a Mess,195519,2018-06-22,album,False
3GJ4hzg4lrGwU51Y3VARbF,Speechless,213386,2018-06-22,album,False
22oEJW6r2rMb9z4IntfyEa,"Hey Look Ma, I Made It",169666,2018-06-22,album,False
08tq1XcHwVt5PHXUo87i0D,All To Myself,169920,2018-06-22,album,False
3NeiYiBn3rQBgurfVk92Zm,Humility (feat. George Benson),197933,2018-06-29,album,False
6G8kHiVZ1jW7vHMPVRNZU0,Don’t Matter To Me (with Michael Jackson),245786,2018-06-29,album,False
4HG1YiGBseVKzjyKcmAJen,Summer Games,247893,2018-06-29,album,False
2WP8G2pdddDmnh1xbfKBOI,Finesse,182080,2018-06-29,album,False
3qmm9AdG0TnShv0drgXNIQ,Karma,176075,2018-06-29,single,False
4j3GWI86JvSaF0BLdmgcfF,Summertime Magic,213600,2018-07-11,single,False
7p4vHnYXkxlzvfePJVpcTr,Feels Like Summer,297404,2018-07-11,single,False
7ugxJ96F2CeSibY09eBpmv,I Don't Know About You,207933,2018-07-13,album,False
4keoy2fqgwGnbWlm3ZVZFa,Happy Now,207029,2018-07-18,single,False
1lasE4yXQmZ5mwWdGQGn8E,Famous,192520,2018-07-20,single,False
6n6OQfBpCgzF9oEg8zhBN7,Get Along,199625,2018-07-27,album,False
4VUwkH455At9kENOfzTqmF,Beautiful (feat. Camila Cabello),180000,2018-08-02,single,False
2cYqizR4lgvp4Qu6IQ3qGN,BUTTERFLY EFFECT,190557,2018-08-03,album,False
6XcfKZvJio9Z0fQy11GnNX,broken,204878,2018-08-03,album,False
7lAK3oHbfEnvUQWosrMMpR,YOSEMITE,150043,2018-08-03,album,False
01z2fBGB8Hl3Jd3zXe4IXR,Come Back to Earth,161840,2018-08-03,album,False
7BXW1QCg56yzEBV8pW8pah,Have It All,226106,2018-08-10,album,False
5Z19ylxppfnfdP4JH0u8oj,Break Up in the End,199693,2018-08-17,album,False
2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,205920,2018-08-17,album,False
7BqHUALzNBTanL6OvsqmC1,Happier,214289,2018-08-17,single,False
5N5k9nd479b1xpDZ4usjrg,Promises (with Sam Smith),213309,2018-08-17,single,False
0kgs0V2PdGKot0D6GhhjkH,Made For Now,210685,2018-08-17,single,False
52MNypbTWiwybwzhXvsPk5,Love You Too Late,204720,2018-08-17,album,False
2ngmiq1KoYn3x25VOmvd8F,DNA,223122,2018-08-24,album,False
2SbzdGpOKlH3HIAGTWTbwU,La Modelo,255506,2018-08-24,album,False
54azQnjuDYDFfImXimGFsA,IDOL,260233,2018-08-24,album,False
33b2wX9d0kxqxhi7lcsC1A,Unica,218386,2018-08-24,album,False
5BVMLKioofuSf51g1DKDP9,Dame Tu Cosita (feat. Cutty Ranks) - Radio Version,178366,2018-08-29,single,False
4NiehSBQthimPzRsVeOgCT,My My My!,204726,2018-08-31,album,False
5N4erncE7kuUccm7zEmwzk,Electricity,238173,2018-09-06,single,False
24tygl4LPQcQgeBe7qzY3n,God Made Girls,215013,2018-09-07,album,False
6Up545NUflOiXo8cEraH49,You Say,274693,2018-09-07,album,False
2JqnpexlO9dmvjUMCaLCLJ,Love Someone,205463,2018-09-07,single,False
2F6JxWMP2ZfmVErc3ZTmqQ,The Champion - Bonus Track,222506,2018-09-14,album,False
7B9UAoGiN4iMCv4s40xoiM,Cry Pretty,247320,2018-09-14,album,False
4XWnHzCRfRjaHRsTNeh3WR,Love Wins,228640,2018-09-14,album,False
7qXPZxXn6Xmv1sjh03skiW,Southbound,202853,2018-09-14,album,False
4objxuNfJlJHomkRIPa2Y2,Drinking Alone,258293,2018-09-14,album,False
0lsRatBUs9HNIZAmoGABzk,Trampoline,184060,2018-09-21,single,False
575NJxNUVDqwJGdzBrlLbv,Lost In Japan - Remix,201253,2018-09-27,single,False
5IvdLxVB8gwwcgnEkXSSW2,Dark Side Of The Moon (feat. Nicki Minaj),242972,2018-09-28,album,False
1E1uGhNdBe6Dddbgs2KqtZ,Jumpsuit,238560,2018-10-05,album,False
1vHeu2j2MpfMqqvcXKLtic,Desperate Man,208733,2018-10-05,album,False
5SehvGGC53A7SZKCLXQcyt,Nico and the Niners,225040,2018-10-05,album,False
3eDNb3ZG3gKgjAAgJBcOL8,Best Shot,195053,2018-10-05,album,False
2VxeLyX666F8uXCJ0dZF8B,Shallow,215733,2018-10-05,album,False
4A7EkKijzA4ryEoCRWJzdG,I'll Never Love Again - Film Version,281066,2018-10-05,album,False
2rbDhOo9Fh61Bbu23T2qCk,Always Remember Us This Way,210200,2018-10-05,album,False
172e82oK9vGoBPvc6SqMm5,Is That Alright?,191280,2018-10-05,album,False
5HeKOKc4phmLn8e4I7EkzD,My Blood,229120,2018-10-05,album,False
6jMbPsH6lTOLs5n8Af26AG,Maybe It's Time,159293,2018-10-05,album,False
5iwz1NiezX7WWjnCgY5TH4,Calma - Remix,238200,2018-10-05,single,False
3d1qN7AHge6BXuVPutcpI5,Some Of It,195146,2018-10-05,album,False
4ElNxglBjcrASiGn58t9Jm,God Only Knows,229760,2018-10-05,album,False
26XaOsDMbl0e1cVKYfkz6w,Falling,159381,2018-10-05,single,False
5h0JUxCAZBcEifuPrBPEQ7,Make Me Want To,172280,2018-10-05,album,False
0BkvZes677Mcp5WVUQjRxD,ZEZE (feat. Travis Scott & Offset),229087,2018-10-11,single,False
4f3fb3alVLFc8Ga4ncpg7x,Kiss Somebody,213183,2018-10-12,album,False
6CTWathupIiDs7U4InHnDA,Trip,213993,2018-10-12,album,False
6zeeWid2sgw4lap2jV61PZ,Better,229320,2018-10-18,album,False
5kfNriitmkNE8mUbZ7gbq8,Saturday Nights,210666,2018-10-18,album,False
1ekYzXIWgelL4Ai3pXMOfe,Hallelujah,198093,2018-10-19,album,False
6SkHm6poyKfzV6kc9any8k,Suncity (feat. Empress Of),189493,2018-10-19,album,False
7stcuQtnHL7C6XdPvpwywv,Vertigo,270413,2018-10-19,album,False
7jr3iPu4O4bTCVwLMbdU2i,Kiss and Make Up,189173,2018-10-19,album,False
0oagwWkGlBoACUuKvTmqZV,A Million Dreams,273640,2018-10-24,single,False
6vlxmQGwmlyp07YjkugV6K,Legends,244466,2018-10-26,album,False
5NfJGBAL9mgFPRQxKJmiX2,Miss Me More,192840,2018-10-26,album,False
1WV7GMXECr7O5Hl6GrDcSr,Beautiful Love,240253,2018-11-02,album,False
6ZST1746zDPfcRED2gYILe,Glorious,182786,2018-11-02,album,False
1SpRg4WCFrNmcjldYiBHOT,Like That,228661,2018-11-02,album,False
3f5lA8nnc4YYF1qf78WpHw,Ella Quiere Beber - Remix,219357,2018-11-02,single,False
7e2MXL18mGAnxbPqVaMvUt,10 Freaky Girls (with 21 Savage),208293,2018-11-06,album,False
6xuKV9dcuxGzS1xb0Mqn3F,Bruises (feat. Ashley Monroe),231920,2018-11-09,compilation,False
03Dpt8Z4Zww4NGJb8503zb,Do They Know It's Christmas? - 2014,228916,2018-11-09,compilation,False
1SN1vSPsr4V4tIUTR3s8YW,Fast Car,212424,2018-11-09,album,False
27zK2lkAiqFw7y113I94H5,Just Hold On,198774,2018-11-09,album,False
2FY7b99s15jUprqC0M5NCT,Natural,189466,2018-11-09,album,False
4jvjzW7Hm0yK4LvvE0Paz9,Falling Down - Bonus Track,196400,2018-11-09,album,False
2J0X46UkpfLlWbuCXFgDLr,Waste It On Me (feat. BTS),192536,2018-11-09,album,False
2RSHsoi04658QL5xgQVov3,Bad Liar,260773,2018-11-09,album,False
02FaKXXL7KUtRc7K0k54tL,Cozy Little Christmas,182520,2018-11-15,single,False
7wC5eZcFS1Q1BsQ35DU6H4,come out and play,210375,2018-11-20,single,False
4yv7UGCLOBijVfQZ5kxNU2,24/7 (feat. Ella Mai),221522,2018-11-29,album,False
4BO4uejGfd1bQb1BSBxMuL,Ride On,203341,2018-11-30,album,False
2hrUO4drrO63i7FYbCLBl2,Rockabye (feat. Sean Paul & Anne-Marie),251173,2018-11-30,album,False
0Ult84lvFuqNvbyXwyRQ58,I Miss You (feat. Julia Michaels),205986,2018-11-30,album,False
3NuK5xMlSlB6K2Qp16zf3h,Solo (feat. Demi Lovato),222706,2018-11-30,album,False
2N6bB5ck67CNILInUX1Ctw,Growing Pains,193626,2018-11-30,album,False
7FGq80cy8juXBCD2nrqdWU,Eastside (with Halsey & Khalid),170769,2018-12-07,album,False
22An65gG31JLf9n18qjdhZ,BAD!,94245,2018-12-07,album,False
7pdF27mSDuPWhppnHAmWHa,whoa (mind in awe),157776,2018-12-07,album,False
1tKSPRSFG7G9JAt6eBWBm0,One Minute (feat. Kanye West & Travis Barker),197758,2018-12-07,album,False
57nOpVSc3j9o03Cr928ZM4,what are you so afraid of,150769,2018-12-07,album,False
4KpKyRFwN0gcwj58Uqjv7q,STARING AT THE SKY,85123,2018-12-07,album,False
5itzep0nGnq7hxCfFNsTIR,difference (interlude),76973,2018-12-07,album,False
38nVuIj9mi5a8oopOJhSJk,Here Tonight,216533,2018-12-07,album,False
53cGGBxGPaRjP0HVUESyW5,Catch,196440,2018-12-07,album,False
3vWzyGTu6Ovo1GdrcJqH6e,Scared of the Dark (feat. XXXTENTACION),233000,2018-12-14,compilation,False
4NBTZtAt1F13VvlSKe6KTl,This Feeling,197946,2018-12-14,album,False
75xAS5ctghhPaL7BJi34hi,Still Got Time (feat. PARTYNEXTDOOR),188490,2018-12-14,album,False
3e7sxremeOE3wTySiOhGiP,Dusk Till Dawn (feat. Sia) - Radio Edit,239000,2018-12-14,album,False
58kZ9spgxmlEznXGu6FPdQ,Sick Boy,193200,2018-12-14,album,False
6ufrOaf4v6Qady6GiIpQ0s,Everybody Hates Me,223466,2018-12-14,album,False
2cEmWBBlCfR9wWrY9JmTyt,Let Me,185373,2018-12-14,album,False
0bGLvHd0ApdT4t0shCfpzG,Side Effects,172746,2018-12-14,album,False
1G4cdOtF36ZCs6i2dZoC87,Drunk Me,211767,2018-12-14,album,False
4NBTZtAt1F13VvlSKe6KTl,This Feeling,197946,2018-12-14,album,False
3g9OCNXY2aSbGRQGY17qVE,What Happens In A Small Town,202586,2018-12-14,single,False
1nNvIXCUmjcSp59qbwWktb,Disaster - 2018,218813,2018-12-20,single,False
3gE4eQH3K83Sght0ZLvuBK,MIA,210367,2018-12-23,album,False
6voi5xnLs9JKmWG2oLmgDU,Raised on Country,175594,2019-01-04,single,False
1qYKWcEOrh2tM8PlgIm8K1,Sunday Best,158947,2019-01-06,album,False
1roCmBlcpV7LzsmB7pmCyt,Let Me Down Slowly (feat. Alessia Cara),169174,2019-01-07,single,False
5W83ErFkO3aKAIS1WMi6u0,Secreto,258799,2019-01-15,single,False
3OjNkFFZavF89xvRqWCXmU,On My Way to You,213306,2019-01-18,album,False
0CALOqrkXAE7WB2nyIATLk,Face My Fears (English Version),222013,2019-01-18,single,False
5WHTFyqSii0lmT9R21abT8,Don't Call Me Up,178480,2019-01-18,album,False
1z6wl2rwKatfmza6usanWw,After A Few,213493,2019-01-18,single,False
3ZPKocroJIcnHGcnJVlLKD,Africa,238626,2019-01-24,album,False
5w9c2J52mkdntKOmRLeM2m,Con Calma,193226,2019-01-24,single,False
6habFhsOp2NvshLv26DqMb,Despacito,229360,2019-02-01,album,False
0mlAOSILGRys2IbvyOT5VJ,Échame La Culpa,173800,2019-02-01,album,False
0rTV5WefWd1J3OwIheTzxM,Talk,197487,2019-02-07,single,False
4XiGKQqbmnMVxDzUj6j3f2,Worth It,189253,2019-02-08,single,False
4uTvPEr01pjTbZgl7jcKBD,NASA,182000,2019-02-08,album,False
2vdBo4ALPYbHRUPKgtE5iC,ghostin,271466,2019-02-08,album,False
5Il6Oe7lr5XM7A0cWbVQtr,bad idea,267106,2019-02-08,album,False
4XiGKQqbmnMVxDzUj6j3f2,Worth It,189253,2019-02-08,single,False
4L9Ds4mpD3SuYoWwFUlv16,Simple,185200,2019-02-15,album,False
7gY3cyGcB2wnk2xDXiA0pe,Head Above Water,220850,2019-02-15,album,False
4qQwGRtGT7l6ckQtdPEFd4,Talk You Out Of It,202920,2019-02-15,album,False
0i0wnv9UoFdZ5MfuFGQzMy,Last Hurrah,150333,2019-02-15,single,False
7DHApOHsIFo7EyfieArYGE,Walk Me Home,177390,2019-02-20,single,False
1WSGTYKLEpKfNQYYW5Oymt,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",158027,2019-02-28,single,False
1Xi84slp6FryDSCbzq4UCD,Arcade,183624,2019-03-07,single,False
7yFhA2fUsL2oIMWlw5DaHQ,The Bones,197293,2019-03-08,album,False
0pGXe7umwkcCm01Ipoxp0U,GIRL,250653,2019-03-08,album,False
5icOoE6VgqFKohjWWNp0Ac,Here With Me,156346,2019-03-08,single,False
7yFhA2fUsL2oIMWlw5DaHQ,The Bones,197293,2019-03-08,album,False
0ywzvARVqoxQOJpaswRe9E,365 - Zedd Remix,236286,2019-03-22,single,False
6usB6QXBv1psOMXWmz01XH,I Was Jack (You Were Diane),187026,2019-03-29,album,False
3XF5xLJHOQQRbWya6hBp7d,you should see me in a crown,180952,2019-03-29,album,False
43zdsphuZLzwA9k4DJhU0I,when the party's over,196077,2019-03-29,album,False
4SSnFejRGlZikf02HLewEF,bury a friend,193143,2019-03-29,album,False
3Fj47GNK2kUF0uaEDgXLaD,wish you were gay,221543,2019-03-29,album,False
2Fxmhks0bxGSBdJ92vM42m,bad guy,194087,2019-03-29,album,False
4QIo4oxwzzafcBWkKjDpXY,xanny,243725,2019-03-29,album,False
3Tc57t9l2O8FwQZtQOvPXK,my strange addiction,179889,2019-03-29,album,False
6IRdLKIyS4p7XNiP8r6rsx,all the good girls go to hell,168839,2019-03-29,album,False
6CcJMwBtXByIz4zQLzFkKc,i love you,291796,2019-03-29,album,False
1dyxS3YzBbL0t8rEVwVQ1K,God's Country,205106,2019-03-29,single,False
7qEKqBCD2vE5vIBsrUitpD,ilomilo,156370,2019-03-29,album,False
0tMSssfxAL2oV8Vri0mFHE,listen before i go,242652,2019-03-29,album,False
6X29iaaazwho3ab7GNue5r,8,173201,2019-03-29,album,False
7DYQ7gnJgqEzI8H1ux0m9L,Homemade,192653,2019-03-29,album,False
5hVSPIeAwc86xbKDWWpOAM,One Big Country Song,193026,2019-03-29,album,False
3iqKk5wUb8RNSV9zHqq0RG,Made For You,238400,2019-03-29,album,False
2XKFnwB6djxrJCjR3PdeRb,My Bad,163973,2019-04-05,album,False
6hvczQ05jc1yGlp9zhb95V,Kill This Love,191050,2019-04-05,single,False
09oZ9eXQ2fo6YDrPzJqAoP,Outta My Head (with John Mayer),177066,2019-04-05,album,False
1E6DEDWDKHoOW0fcFuDghV,Don't Pretend,165840,2019-04-05,album,False
2vsuel3g4zaLYSOY0mOMbi,Bad Luck,231653,2019-04-05,album,False
2swZ0X1njeU32SNJeBKIfW,Inmortal,256440,2019-04-05,album,False
4lJNen4SMTIJMahALc3DcB,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",187026,2019-04-12,album,False
4a9tbd947vo9K8Vti9JwcI,Boy With Luv (feat. Halsey),229773,2019-04-12,album,False
74EaFfaGbNBwoDTUtbLL49,Blue on Black,274615,2019-04-12,single,False
6KgBpzTuTRPebChN0VTyzV,Good as Hell,159735,2019-04-17,album,False
7FsS2Q9qu9PA9mBovBjoFD,Juice,194935,2019-04-18,album,False
7mWFF4gPADjTQjC97CgFVt,Baila Baila Baila - Remix,235284,2019-04-25,single,False
4Kmp7D3Gg95xv5dzg2mPMq,Love Me Anyway (feat. Chris Stapleton),188120,2019-04-25,album,False
4cbdPT6uaBOgOQe3fLMofl,Power is Power (feat. The Weeknd & Travis Scott),211266,2019-04-26,album,False
5TWAIHYaOnYg4txfmCgon5,Nobody,162773,2019-04-26,single,False
7EAMXbLcL0qXmciM5SwMh2,Heart To Heart,211140,2019-05-10,album,False
40VqYKBAJP901tpuq6WMt7,Level Up,204150,2019-05-10,album,False
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,182160,2019-05-17,album,False
0b6UoVjUzFyZNpHI0aAhKt,Celebrate (feat. Travis Scott & Post Malone),206498,2019-05-17,album,False
51RN0kzWd7xeR4th5HsEtW,IGOR'S THEME,200693,2019-05-17,album,False
2beS6dD5rovBxSA1zYoSHR,No Me Conoce - Remix,309120,2019-05-24,album,False
2OKo7g3KfmCt3kyLvUAL0g,The Search,248040,2019-05-30,single,False
4ggiDYAkJ7Yk8d5xOr7Xjo,Me Niego (feat. Ozuna & Wisin),221653,2019-05-31,album,False
2KqJC0koTBUyDlsMt5ok1V,Look What God Gave Her,168960,2019-05-31,album,False
5PYQUBXc7NYeI1obMKSJK0,Never Really Over,223523,2019-05-31,single,False
6QQtHdz4PNJWQX4nrAQGC9,Slide Away,233654,2019-05-31,album,False
3LK6wDkhbTyg8GhJidU9oC,Remember You Young,180466,2019-05-31,album,False
4CMrdHWqic0usIZfTrKoI3,Easy,186586,2019-05-31,single,False
7idmHTAQQPUFqdjXkoooXD,Beer Can’t Fix,209733,2019-05-31,album,False
2x0RZdkZcD8QRI53XT4GI5,SOS (feat. Aloe Blacc),157202,2019-06-06,album,False
0vrmHPfoBadXVr2n0m1aqZ,Heaven,277261,2019-06-06,album,False
22vgEDb5hykfaTwLuskFGD,Sucker,181026,2019-06-07,album,False
22vgEDb5hykfaTwLuskFGD,Sucker,181026,2019-06-07,album,False
7yfi8B8opXjnRh4VZnOkz9,Cool,167106,2019-06-07,album,False
0DiDStADDVh3SvAsoJAFMk,Only Human,183000,2019-06-07,album,False
2Lumsra3kuU61wXkEKzKaK,Disco,152760,2019-06-12,single,False
2W4yABdLc4Jnds67Poi5Nl,Yellow Hearts,223257,2019-06-18,single,False
2bT1PH7Cw3J9p3t7nlXCdh,If I Can't Have You,191466,2019-06-19,album,False
6v3KW9xbzN5yKLt9YKDYA2,Señorita,190799,2019-06-19,album,False
02dRkCEc8Q5ch4TTcnLxOn,Nothing Breaks Like a Heart (feat. Miley Cyrus),217099,2019-06-21,album,False
2YpeDb67231RjR0MgVLzsG,Old Town Road - Remix,157066,2019-06-21,single,False
7gZXCjAy6nxKCQWLEeX4LZ,One Thing Right,181823,2019-06-21,single,False
0oA9wBGDY4uyILLg4GymWP,Tom's Diner,269333,2019-06-28,single,False
0VPde6lT206A3p9ohbJpWL,"Big, Big Plans",187306,2019-06-28,single,False
25ZAibhr3bdlMCLmubZDVt,QUE PRETENDES,222346,2019-06-28,album,False
7ILEWkpfdK6AjH2D7jppWk,Don't Check On Me (feat. Justin Bieber & Ink),204880,2019-06-28,album,False
6LhZAoMfux3P3DUxwOI7aG,Buy My Own Drinks,202893,2019-06-28,album,False
0fea68AdmYNygeTGI4RC18,LA CANCIÓN,242573,2019-06-28,album,False
0VPde6lT206A3p9ohbJpWL,"Big, Big Plans",187306,2019-06-28,single,False
35rozLoS6QLE8HX8qswM3k,Rescue Me,237203,2019-07-03,album,False
6EbduYTr62sSzvl36wWiFM,BLOW (with Chris Stapleton & Bruno Mars),209120,2019-07-05,single,False
38SueFAjT6jtFneyoQamYi,Spirit,273120,2019-07-11,compilation,False
0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),219946,2019-07-12,album,False
70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),197866,2019-07-12,album,False
1DhRbox3xkceP64k3JeYfW,Antisocial (with Travis Scott),161746,2019-07-12,album,False
40ufL61vEaDaaOitYhnlQ7,Tip of My Tongue,199413,2019-07-12,single,False
0VsGaRXR5WAzpu51unJTis,Best Part of Me (feat. YEBBA),243266,2019-07-12,album,False
6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,202204,2019-07-19,single,False
2ksOAxtIxY8yElEWw8RhgK,China,301714,2019-07-19,single,False
0B3FovCVaGKS5w1FTidEUP,BROWN SKIN GIRL,248472,2019-07-19,album,False
7oqftogUN82Q7VNy2TmTJW,MOOD 4 EVA (feat. Oumou Sangaré),272068,2019-07-19,album,False
6osaMSJh9NguagEDQcZaKx,Loco Contigo (feat. J. Balvin & Tyga),185194,2019-07-25,album,False
6Vmb8Ru0BvjWGozOVGApRd,The Ones That Didn’t Make It Back Home,191018,2019-07-26,album,False
5rLyYxZNzca00ENADO9m54,When I Grow Up,196800,2019-07-26,album,False
6MxMqCgqmekcr0VwSU7AVH,Time,240428,2019-07-26,album,False
3EtyEzMpfKSaoVhPunvbRV,Leave Me Alone,308651,2019-07-26,album,False
1g3ErLqysBJ5EIGdYYMWFZ,All Day Long,208238,2019-07-26,album,False
67xBtV07CC73eFw7z5oCvU,Do You Remember,236685,2019-07-26,album,False
2tnVG71enUj33Ic2nFN6kZ,Ride It,157605,2019-07-26,single,False
4lSfhHd5Knwl8yQw2cVjAD,Why We Drink,211430,2019-07-26,album,False
0INaMqjJJe1BZpnWuCxDzt,Ai Se Eu Te Pego,170893,2019-08-01,compilation,False
4o05DiC0RQ9DNtGJGauwna,Queen of Mean,189397,2019-08-02,compilation,False
7B3z0ySL9Rr0XvZEAjWZzM,Sofia,188386,2019-08-02,album,False
1Ofw3qKj5rTbT9ovbMb7oR,Mac 10 (feat. Lil Baby & Lil Duke),127741,2019-08-09,album,False
4NmE2ytXI8S2svTRSmEdpO,Small Talk,161962,2019-08-09,single,False
6PYnUsNEpYC7A4BS2sjw3L,Right Back (feat. A Boogie Wit Da Hoodie),254999,2019-08-13,single,False
0rIAC4PXANcKmitJfoqmVm,Motivation,193837,2019-08-16,single,False
2sqsNXfN0HtgDEgaHXiUTa,Won't Be Late (feat. Drake),218709,2019-08-16,single,False
3jbT1Y5MoPwEIpZndDDwVq,Adicto (with Anuel AA & Ozuna),270740,2019-08-22,single,False
4P9Q0GojKVXpRTJCaL3kyy,All Of The Girls You Loved Before,221407,2019-08-23,single,False
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,178426,2019-08-23,album,False
2Rk4JlNc2TPmZe2af99d45,ME! (feat. Brendon Urie of Panic! At The Disco),193000,2019-08-23,album,False
6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,171360,2019-08-23,album,False
3pHkh7d0lzM2AldUtz2x37,The Archer,211240,2019-08-23,album,False
1dGr1c8CrMLDpV6mPbImSI,Lover,221306,2019-08-23,album,False
3RauEVgRgj1IuWdJ9fDs70,The Man,190360,2019-08-23,album,False
